CountryNameAr,CountryNameEn,CityNameAr,CityNameEn,Population
"الصومال","Somalia","حودر","Xuddur",85500
"الصومال","Somalia","أفين","Ufeyn",82850
"الصومال","Somalia","أفجوي","Afgooye",79400
"الصومال","Somalia","حررطيري","Xarardheere",65523
"الصومال","Somalia","بلد وين","Beledweyne",62945
"الصومال","Somalia","قوريولي","Qoryooley",62700
"الصومال","Somalia","جربهاري","Garbahaarrey",43000
"الصومال","Somalia","ونلوين","Wanlaweyn",26700
"الصومال","Somalia","دنجوريو","Dan Gorayo",20331
"الصومال","Somalia","ديناصور","Diinsoor",19600
"الصومال","Somalia","قندلة","Qandala",19300
"الصومال","Somalia","زيلع","Saylac",18600
"الصومال","Somalia","بندر بيلا‎","Bandarbeyla",13753
"الصومال","Somalia","جلالقسي","Jalalaqsi",11800
"الصومال","Somalia","هبيا","Hobyo",11800
"الصومال","Somalia","بوهودلي","Buuhoodle",11373
"الصومال","Somalia","عيل بور","Ceelbuur",9023
"الصومال","Somalia","علولة","Caluula",513
"الصومال","Somalia","طوس مريب","Dhuusamarreeb",447
"الصومال","Somalia","هرديو","Hurdiyo",176
"جنوب أفريقيا","South Africa","جوهانسبرغ","Johannesburg",7860781
"جنوب أفريقيا","South Africa","كيب تاون","Cape Town",4770313
"جنوب أفريقيا","South Africa","بريتوريا","Pretoria",2818100
"جنوب أفريقيا","South Africa","سويتو","Soweto",1271628
"جنوب أفريقيا","South Africa","بورت إليزابيث","Gqeberha",967677
"جنوب أفريقيا","South Africa","بيترماريتزبرغ","Pietermaritzburg",839327
"جنوب أفريقيا","South Africa","روستنبرغ","Rustenburg",549575
"جنوب أفريقيا","South Africa","نيوكاسل أبون تاين","Newcastle",507710
"جنوب أفريقيا","South Africa","كايليتشا","Khayelitsha",391749
"جنوب أفريقيا","South Africa","راندبورغ","Randburg",337053
"جنوب أفريقيا","South Africa","روديبورت","Roodepoort",326416
"جنوب أفريقيا","South Africa","بارل","Paarl",294457
"جنوب أفريقيا","South Africa","مافكينج","Mahikeng",291527
"جنوب أفريقيا","South Africa","إيست لندن","East London",267007
"جنوب أفريقيا","South Africa","بوكسبورغ","Boksburg",260321
"جنوب أفريقيا","South Africa","بلومفونتين","Bloemfontein",256185
"جنوب أفريقيا","South Africa","جرميستون","Germiston",255863
"جنوب أفريقيا","South Africa","ساندتون","Sandton",222415
"جنوب أفريقيا","South Africa","كليركسدورب","Klerksdorp",186515
"جنوب أفريقيا","South Africa","كرونستاد","Kroonstad",168762
"جنوب أفريقيا","South Africa","جورج","George",157394
"جنوب أفريقيا","South Africa","كروجرزدروب","Krugersdorp",140643
"جنوب أفريقيا","South Africa","بولوكوان","Polokwane",130028
"جنوب أفريقيا","South Africa","سبرينغز","Springs",121610
"جنوب أفريقيا","South Africa","وايت بانك","Witbank",108673
"جنوب أفريقيا","South Africa","يوتينهاغ","Uitenhage",103639
"جنوب أفريقيا","South Africa","خليج موسيل","Mossel Bay",99000
"جنوب أفريقيا","South Africa","فيرينخن","Vereeniging",99000
"جنوب أفريقيا","South Africa","كيمبرلي","Kimberley",96977
"جنوب أفريقيا","South Africa","متاتا","Mthatha",96114
"جنوب أفريقيا","South Africa","فاندربيجلبارك","Vanderbijlpark",95840
"جنوب أفريقيا","South Africa","غراهامستاون","Grahamstown",91548
"جنوب أفريقيا","South Africa","ميدراند","Midrand",87387
"جنوب أفريقيا","South Africa","ستانديرتون","Standerton",84383
"جنوب أفريقيا","South Africa","إيرميلو","Ermelo",83865
"جنوب أفريقيا","South Africa","جامعة ستيلينبوش","Stellenbosch",77476
"جنوب أفريقيا","South Africa","كنيسنا","Knysna",76150
"جنوب أفريقيا","South Africa","آبنغتون","Upington",74834
"جنوب أفريقيا","South Africa","ثابا نشو","Thaba Nchu",70118
"جنوب أفريقيا","South Africa","كوينزتاون","Queenstown",68872
"جنوب أفريقيا","South Africa","فرجينيا","Virginia",66208
"جنوب أفريقيا","South Africa","ليديسميث","Ladysmith",64855
"جنوب أفريقيا","South Africa","ولكوم","Welkom",64130
"جنوب أفريقيا","South Africa","بليتينبيرغ باي","Plettenberg Bay",64108
"جنوب أفريقيا","South Africa","بيثال","Bethal",60779
"جنوب أفريقيا","South Africa","ريتشاردز باي","Richards Bay",57387
"جنوب أفريقيا","South Africa","ويلينغتون","Wellington",55543
"جنوب أفريقيا","South Africa","بريطانيون","Brits",53511
"جنوب أفريقيا","South Africa","كوكستاد","Kokstad",51561
"جنوب أفريقيا","South Africa","فرايهيد","Vryheid",47365
"جنوب أفريقيا","South Africa","بوتشيفستروم","Potchefstroom",43448
"جنوب أفريقيا","South Africa","موسينا","Musina",42678
"جنوب أفريقيا","South Africa","ثانية","Secunda",40198
"جنوب أفريقيا","South Africa","نايجل","Nigel",38318
"جنوب أفريقيا","South Africa","جراف رينيت","Graaff-Reinet",35672
"جنوب أفريقيا","South Africa","ميناء شيبستون","Port Shepstone",35633
"جنوب السودان","South Sudan","جوبا","Juba",459342
"جنوب السودان","South Sudan","بوردو","Bor",315351
"جنوب السودان","South Sudan","ياي","Yei",185000
"جنوب السودان","South Sudan","ماريدي","Maridi",148000
"جنوب السودان","South Sudan","ملكال","Malakal",147450
"جنوب السودان","South Sudan","لر نيدرزاكسن","Leer",100722
"جنوب السودان","South Sudan","كواجوك","Kuacjok",78111
"جنوب السودان","South Sudan","يامبيو","Yambio",45685
"جنوب السودان","South Sudan","نمولي","Nimule",45000
"جنوب السودان","South Sudan","قوقريال","Gogrial",44600
"جنوب السودان","South Sudan","أويل","Aweil",33537
"جنوب السودان","South Sudan","رمبيك","Rumbek",32100
"جنوب السودان","South Sudan","توريت","Torit",17957
"جنوب السودان","South Sudan","كافيا كنجي","Kafia Kingi",16000
"جنوب السودان","South Sudan","ييرول","Yirol",11650
"جنوب السودان","South Sudan","طنبور هندي","Tambura",9500
"جنوب السودان","South Sudan","بانتيو","Bentiu",7781
"جنوب السودان","South Sudan","كبويتا","Kapoeta",7000
"جنوب السودان","South Sudan","ميلوت","Melut",6407
"إسبانيا","Spain","مدريد","Madrid",6211000
"إسبانيا","Spain","برشلونة","Barcelona",4800000
"إسبانيا","Spain","بلنسية","Valencia",1595000
"إسبانيا","Spain","إشبيلية","Sevilla",1100000
"إسبانيا","Spain","مالقة","Malaga",967250
"إسبانيا","Spain","سرقسطة","Zaragoza",686986
"إسبانيا","Spain","لاس بالماس دي غران كناريا","Las Palmas",635000
"إسبانيا","Spain","بالما","Palma",550000
"إسبانيا","Spain","سانتا كروز","Santa Cruz",538000
"إسبانيا","Spain","لقنت","Alicante",358720
"إسبانيا","Spain","قرطبة","Cordoba",323763
"إسبانيا","Spain","بلد الوليد","Valladolid",300618
"إسبانيا","Spain","خيخون","Gijon",268561
"إسبانيا","Spain","فيتوريا-غاستيز","Vitoria-Gasteiz",257968
"إسبانيا","Spain","قرجيطة","A Coruna",249261
"إسبانيا","Spain","إلش","Elche",243128
"إسبانيا","Spain","غرناطة","Granada",232717
"إسبانيا","Spain","تاراسا","Tarrasa",228708
"إسبانيا","Spain","بادالونا","Badalona",227083
"إسبانيا","Spain","ساباديل","Sabadell",222177
"إسبانيا","Spain","أبيط","Oviedo",220543
"إسبانيا","Spain","كارتاخينا","Cartagena",219777
"إسبانيا","Spain","شريش","Jerez de la Frontera",213688
"إسبانيا","Spain","موستولس","Mostoles",209639
"إسبانيا","Spain","بنبلونة","Pamplona",207777
"إسبانيا","Spain","المرية","Almeria",202675
"إسبانيا","Spain","القلعة الحجارة","Alcala de Henares",196888
"إسبانيا","Spain","فوينلابرادا","Fuenlabrada",190790
"إسبانيا","Spain","سان سيباستيان","Donostia",189093
"إسبانيا","Spain","قسطلونة","Castellon de la Plana",180379
"إسبانيا","Spain","برغش","Burgos",175895
"إسبانيا","Spain","البسيط","Albacete",174137
"إسبانيا","Spain","ألكوركون","Alcorcon",173625
"إسبانيا","Spain","غوادالاخارا","Guadalajara",161683
"إسبانيا","Spain","سان كريستوبال دي لا لاغونا","La Laguna",160258
"إسبانيا","Spain","مربلة","Marbella",159000
"إسبانيا","Spain","جرندة","Girona",156423
"إسبانيا","Spain","لوغرونيو","Logrono",151164
"إسبانيا","Spain","بطليوس","Badajoz",150570
"إسبانيا","Spain","شلمنقة","Salamanca",144866
"إسبانيا","Spain","لاردة","Lleida",144739
"إسبانيا","Spain","ولبة","Huelva",143290
"إسبانيا","Spain","طركونة","Tarragona",141151
"إسبانيا","Spain","دوس إيرماناس","Dos Hermanas",140430
"إسبانيا","Spain","ماتارو، برشلونة","Mataro",129870
"إسبانيا","Spain","توريخون دي أردوز","Torrejon de Ardoz",127132
"إسبانيا","Spain","الجزيرة الخضراء","Algeciras",124978
"إسبانيا","Spain","ليون","Leon",122051
"إسبانيا","Spain","ألكوبينداس","Alcobendas",117041
"إسبانيا","Spain","كاديز","Cadiz",110914
"إسبانيا","Spain","ريوس","Reus",109930
"إسبانيا","Spain","روكويتاس دي مار","Roquetas de Mar",109204
"إسبانيا","Spain","أورينسي","Ourense",104891
"إسبانيا","Spain","شنت ياقُب","Santiago de Compostela",99536
"إسبانيا","Spain","لك","Lugo",99482
"إسبانيا","Spain","سانت كوجات ديل فاليس","San Cugat del Valles",98621
"إسبانيا","Spain","لاس روزاس دي مدريد","Las Rozas de Madrid",98590
"إسبانيا","Spain","فيديريكو غارثيا لوركا","Lorca",98334
"إسبانيا","Spain","سان سباستيان دي لوس رييس","San Sebastian de los Reyes",94969
"إسبانيا","Spain","توريفايجا","Torrevieja",94803
"إسبانيا","Spain","سان فرناندو، الفلبين","San Fernando",93645
"إسبانيا","Spain","ميخاس","Mijas",93302
"إسبانيا","Spain","إل إخيدو","El Ejido",90135
"إسبانيا","Spain","إل بويرتو دي سانتا ماريا","El Puerto de Santa Maria",89960
"إسبانيا","Spain","تشايكلانا دي لا فرونتيرا","Chiclana de la Frontera",89794
"إسبانيا","Spain","توليدو","Toledo",86526
"إسبانيا","Spain","بلش مالقة","Velez-Malaga",85990
"إسبانيا","Spain","مليلية","Ciudad de Melilla",85985
"إسبانيا","Spain","فوينخيرولا","Fuengirola",85859
"إسبانيا","Spain","سان باوديليو دي يوبريغات","San Baudilio de Llobregat",84831
"إسبانيا","Spain","فالديمورو","Valdemoro",83507
"إسبانيا","Spain","طلبيرة","Talavera de la Reina",83477
"إسبانيا","Spain","بونتيفيدرا","Pontevedra",83077
"إسبانيا","Spain","فوية","Rubi",81532
"إسبانيا","Spain","أوريولة","Orihuela",80784
"إسبانيا","Spain","مانريسا","Manresa",80201
"إسبانيا","Spain","غانديا","Gandia",80095
"إسبانيا","Spain","أسطبونة","Estepona",78413
"إسبانيا","Spain","بينالمادينا","Benalmadena",77654
"إسبانيا","Spain","مولينا دي سيغورا","Molina de Segura",77493
"إسبانيا","Spain","القلعة دو غواداريا","Alcala de Guadaira",76922
"إسبانيا","Spain","ثيوداد ريال","Ciudad Real",75909
"سريلانكا","Sri Lanka","كولومبو","Colombo",752993
"سريلانكا","Sri Lanka","كيسبيوا","Kesbewa",243842
"سريلانكا","Sri Lanka","موراتوا","Moratuwa",168280
"سريلانكا","Sri Lanka","راتنابورا","Ratnapura",165998
"سريلانكا","Sri Lanka","نغومبو","Negombo",142136
"سريلانكا","Sri Lanka","كاندي","Kandy",120087
"سريلانكا","Sri Lanka","سري جاياواردنابورا كوتي","Sri Jayewardenepura Kotte",115826
"سريلانكا","Sri Lanka","كيلينوتشي","Kilinochchi",103717
"سريلانكا","Sri Lanka","ترينكومالي","Trincomalee",99135
"سريلانكا","Sri Lanka","جافنا","Jaffna",88138
"سريلانكا","Sri Lanka","باتيكالوا","Batticaloa",86227
"سريلانكا","Sri Lanka","فيليغاما","Weligama",72511
"سريلانكا","Sri Lanka","دامبولا","Dambulla",72306
"سريلانكا","Sri Lanka","كولوناوا","Kolonnawa",64887
"سريلانكا","Sri Lanka","أنورادابورا","Anuradhapura",63208
"سريلانكا","Sri Lanka","جامباها","Gampaha",62797
"سريلانكا","Sri Lanka","بوتالام","Puttalam",45661
"سريلانكا","Sri Lanka","بادولا","Badulla",42923
"سريلانكا","Sri Lanka","فافونيا","Vavuniya",38101
"سريلانكا","Sri Lanka","غامبولا","Gampola",37871
"سريلانكا","Sri Lanka","مديرية مولايتيفو","Mullaittivu",37339
"سريلانكا","Sri Lanka","كالوتارا","Kalutara",37081
"سريلانكا","Sri Lanka","بينتوتا","Bentota",37000
"سريلانكا","Sri Lanka","ماتال","Matale",36451
"سريلانكا","Sri Lanka","منار، سريلانكا","Mannar",35000
"سريلانكا","Sri Lanka","باندارويلا","Bandarawela",32000
"سريلانكا","Sri Lanka","كورونيغالا","Kurunegala",30315
"سريلانكا","Sri Lanka","نوارا إليا","Nuwara Eliya",27500
"سريلانكا","Sri Lanka","كيجاللا","Kegalle",17962
"سريلانكا","Sri Lanka","هاتون","Hatton",15073
"سريلانكا","Sri Lanka","هامبانتوتا","Hambantota",11213
"سريلانكا","Sri Lanka","مديرية موناراغالا","Monaragala",10123
"السودان","Sudan","الخرطوم","Khartoum",7869000
"السودان","Sudan","أم درمان","Omdurman",2805396
"السودان","Sudan","الخرطوم بحري","Khartoum North",936349
"السودان","Sudan","بورتسودان","Port Sudan",579942
"السودان","Sudan","الجنينة","El Geneina",538390
"السودان","Sudan","مطار الفاشر","El Fasher",500000
"السودان","Sudan","نيالا","Nyala",492984
"السودان","Sudan","الأبيض","El Obeid",418280
"السودان","Sudan","القضارف","Gedaref",354927
"السودان","Sudan","الضعين","Ed Daein",264734
"السودان","Sudan","سنغافورة","Singa",259000
"السودان","Sudan","الكرمك","Kurmuk",250000
"السودان","Sudan","الروصيرص","Ar Ruseris",215857
"السودان","Sudan","الدمازين","Ed Damazin",186051
"السودان","Sudan","نهر عطبرة","Atbara",139768
"السودان","Sudan","الدامر","Ed Damer",122944
"السودان","Sudan","النهود","An Nuhud",108008
"السودان","Sudan","كرمة البلد","Dongola",56167
"السودان","Sudan","أم روابة","Umm Ruwaba",55742
"السودان","Sudan","شندي","Shendi",55516
"السودان","Sudan","أبو حمد","Abu Hamad",50000
"السودان","Sudan","كتم","Kutum",45000
"السودان","Sudan","سواكن","Sawakin",43337
"السودان","Sudan","زالنجي","Zalingei",27258
"السودان","Sudan","القطينة","Al Qitena",26893
"السودان","Sudan","‏وادي حلفا","Wadi Halfa'",17121
"السودان","Sudan","الأمازيغية","Berber",16650
"السودان","Sudan","كريمة","Kuraymah",13981
"السودان","Sudan","أم بادر","Umm Badr",12000
"السودان","Sudan","مدينة مراوي","Marawi",10234
"سورينام","Suriname","باراماريبو","Paramaribo",240924
"سورينام","Suriname","مونكو","Moengo",10834
"سورينام","Suriname","خَرُنِنغِن","Groningen",2818
"سورينام","Suriname","ضاحية بروكوبوندو","Brokopondo",2480
"السويد","Sweden","ستوكهولم","Stockholm",995574
"السويد","Sweden","غوتنبرغ","Gothenburg",674529
"السويد","Sweden","مالمو","Malmo",360249
"السويد","Sweden","أوبسالا","Uppsala",174982
"السويد","Sweden","بلدية نورشوبينغ","Norrkoping",137326
"السويد","Sweden","أوبسالا","Uppsala",133117
"السويد","Sweden","فيستيروس","Vasteras",131643
"السويد","Sweden","أوربرو","Orebro",128658
"السويد","Sweden","لينشوبينغ","Linkoping",116851
"السويد","Sweden","هلسينغبورغ","Helsingborg",116029
"السويد","Sweden","بوروس","Boras",114445
"السويد","Sweden","يونشوبينغ","Jonkoping",112766
"السويد","Sweden","سوندسفال","Sundsvall",99825
"السويد","Sweden","أوميو","Umea",94243
"السويد","Sweden","سكيلفتيا","Skelleftea",74402
"السويد","Sweden","هالمستاد","Halmstad",71422
"السويد","Sweden","إسكيلستونا","Eskilstuna",69948
"السويد","Sweden","كارلسكرونا","Karlskrona",66675
"السويد","Sweden","فاكسيو","Vaxjo",66275
"السويد","Sweden","إوسترسوند","Ostersund",49806
"السويد","Sweden","لوليو","Lulea",49646
"السويد","Sweden","تريليبورج","Trelleborg",43359
"السويد","Sweden","انجلهولم","Angelholm",42131
"السويد","Sweden","فالون","Falun",37291
"السويد","Sweden","اوديفالا","Uddevalla",34781
"السويد","Sweden","لاندسكرونا","Landskrona",33372
"السويد","Sweden","كريستيانستاد","Kristianstad",32188
"السويد","Sweden","موتالا","Motala",29823
"السويد","Sweden","يستاد","Ystad",28985
"السويد","Sweden","كارلسكوغا","Karlskoga",27562
"السويد","Sweden","فيسبي","Visby",26305
"السويد","Sweden","العواء","Boo",24052
"السويد","Sweden","ساندفيكن","Sandviken",22965
"السويد","Sweden","هوسكفارنا","Huskvarna",22000
"السويد","Sweden","سكارا","Skara",18580
"السويد","Sweden","بلدية هسلهولم","Hassleholm",18500
"السويد","Sweden","هارنوساند","Harnosand",18236
"السويد","Sweden","بلدية فالشوبنغ","Falkoping",17939
"السويد","Sweden","كريستينه هامن","Kristinehamn",17839
"السويد","Sweden","بلدية إسلوف","Eslov",17748
"السويد","Sweden","نورتليه","Norrtalje",17275
"السويد","Sweden","مارياستاد","Mariestad",16611
"السويد","Sweden","مولنليكي","Molnlycke",15608
"السويد","Sweden","بلدية ميولبي","Mjolby",14282
"السويد","Sweden","أرفيكا","Arvika",14244
"السويد","Sweden","أربوغا","Arboga",14057
"سويسرا","Switzerland","زيورخ","Zurich",448664
"سويسرا","Switzerland","جنيف","Geneva",203840
"سويسرا","Switzerland","بازل","Basel",173552
"سويسرا","Switzerland","لوزان","Lausanne",141418
"سويسرا","Switzerland","برن","Bern",134506
"سويسرا","Switzerland","فينترتور","Winterthur",109775
"سويسرا","Switzerland","لوتسيرن","Lucerne",81691
"سويسرا","Switzerland","كانتون سانت غالن","Sankt Gallen",78213
"سويسرا","Switzerland","لوغانو","Lugano",63185
"سويسرا","Switzerland","بيال/بيان","Biel/Bienne",55159
"سويسرا","Switzerland","بيلينزونا","Bellinzona",43785
"سويسرا","Switzerland","ثون","Thun",43734
"سويسرا","Switzerland","كوينز","Koniz",41784
"سويسرا","Switzerland","لا شو دو فون","La Chaux-de-Fonds",38965
"سويسرا","Switzerland","فريبورغ","Fribourg",38365
"سويسرا","Switzerland","أوستر","Uster",36791
"سويسرا","Switzerland","شافهاوزن","Schaffhausen",36587
"سويسرا","Switzerland","كنيسة","Chur",35373
"سويسرا","Switzerland","فيرناير","Vernier",34774
"سويسرا","Switzerland","سيون","Sion",34708
"سويسرا","Switzerland","نوشاتيل","Neuchatel",33475
"سويسرا","Switzerland","زوغ","Zug",31469
"سويسرا","Switzerland","يافردون ليه باين","Yverdon-les-Bains",30157
"سويسرا","Switzerland","إيمين","Emmen",29292
"سويسرا","Switzerland","دوبيندورف","Dubendorf",28002
"سويسرا","Switzerland","ديتيكون","Dietikon",26936
"سويسرا","Switzerland","مونترو","Montreux",25984
"سويسرا","Switzerland","ويتزيكون","Wetzikon",24452
"سويسرا","Switzerland","ميرين","Meyrin",24144
"سويسرا","Switzerland","وليم","Wil",23955
"سويسرا","Switzerland","هورغن","Horgen",23319
"سويسرا","Switzerland","كاروج","Carouge",22336
"سويسرا","Switzerland","كروزلينغن","Kreuzlingen",21801
"سويسرا","Switzerland","فيدنسفيل","Wadenswil",21716
"سويسرا","Switzerland","أراو","Aarau",21503
"سويسرا","Switzerland","ريهين","Riehen",21448
"سويسرا","Switzerland","ويتينغين","Wettingen",20843
"سويسرا","Switzerland","نيون","Nyon",20272
"سويسرا","Switzerland","بولاخ","Bulach",20046
"سويسرا","Switzerland","فيفي","Vevey",19891
"سويسرا","Switzerland","أوبفيكون","Opfikon",19864
"سويسرا","Switzerland","كلوتين","Kloten",19362
"سويسرا","Switzerland","بادن بادن","Baden",19122
"سويسرا","Switzerland","أونيكس","Onex",18977
"سويسرا","Switzerland","أدليسفيل","Adliswil",18731
"سويسرا","Switzerland","شليغن","Schlieren",18731
"سويسرا","Switzerland","فولكيتسفيل","Volketswil",18615
"سويسرا","Switzerland","تالفيل","Thalwil",18525
"سويسرا","Switzerland","أولتن","Olten",18362
"سويسرا","Switzerland","ريغنسدورف","Regensdorf",18253
"سويسرا","Switzerland","مونثي","Monthey",17777
"سويسرا","Switzerland","غرينشين","Grenchen",17140
"سويسرا","Switzerland","ساير","Sierre",16790
"سويسرا","Switzerland","سولوتورن","Solothurn",16777
"سويسرا","Switzerland","فاليزيلن","Wallisellen",16315
"سويسرا","Switzerland","لوكارنو","Locarno",16012
"سويسرا","Switzerland","هيراسايو","Herisau",15744
"سويسرا","Switzerland","مورس","Morges",15705
"سويسرا","Switzerland","اينسيديلن","Einsiedeln",15550
"سويسرا","Switzerland","داء الكلب","Lyss",15282
"سويسرا","Switzerland","ليستل","Liestal",14390
"سويسرا","Switzerland","شتيفا","Stafa",14389
"سويسرا","Switzerland","كوسناخت","Kusnacht",14387
"سويسرا","Switzerland","ثونيكس","Thonex",14122
"سويسرا","Switzerland","أوفترينجين","Oftringen",13791
"سويسرا","Switzerland","أمريسفيل","Amriswil",13534
"سويسرا","Switzerland","راينفيلدن","Rheinfelden",13528
"سويسرا","Switzerland","فيرسوكس","Versoix",13422
"سويسرا","Switzerland","ريكترسفيل","Richterswil",13407
"سويسرا","Switzerland","تسوليكون","Zollikon",13367
"سوريا","Syria","دمشق","Damascus",2584771
"سوريا","Syria","حلب","Aleppo",2003671
"سوريا","Syria","اللاذقية","Latakia",700000
"سوريا","Syria","حماة","Hamah",696863
"سوريا","Syria","الرقة","Ar Raqqah",299824
"سوريا","Syria","محافظة دير الزور","Dayr az Zawr",271800
"سوريا","Syria","محافظة الحسكة","Al Hasakah",188160
"سوريا","Syria","القامشلي","Al Qamishli",184231
"سوريا","Syria","محافظة إدلب","Idlib",165000
"سوريا","Syria","جرمانا","Jaramana",114363
"سوريا","Syria","المجلس الوطني لقوى الثورة السلمية","As Salamiyah",110683
"سوريا","Syria","الحجر الأسود","Al Hajar al Aswad",101827
"سوريا","Syria","معرة النعمان","Ma`arrat an Nu`man",90000
"سوريا","Syria","تارتو","Tartus",89457
"سوريا","Syria","داريا","Darayya",84044
"سوريا","Syria","مديرية الثورة","Ath Thawrah",84000
"سوريا","Syria","منبج","Manbij",78255
"سوريا","Syria","مديرية جبلة","Jablah",75505
"سوريا","Syria","القريا","Al Qurayya",70680
"سوريا","Syria","محافظة السويداء","As Suwayda'",64730
"سوريا","Syria","الشرق الأوسط وشمال إفريقيا","Nawa",63676
"سوريا","Syria","ناحية مركز الرستن","Ar Rastan",61176
"سوريا","Syria","خان شيخون","Khan Shaykhun",55843
"سوريا","Syria","النبك","An Nabk",52502
"سوريا","Syria","البوكمال","Albu Kamal",52020
"سوريا","Syria","تدمر","Tadmur",51323
"سوريا","Syria","ناحية مركز الميادين","Al Mayadin",48922
"سوريا","Syria","الشيخ بدر","Ash Shaykh Badr",47982
"سوريا","Syria","غريسيوفولفين","`Amuda",47580
"سوريا","Syria","يبرود","Yabrud",47136
"سوريا","Syria","القصير","Al Qusayr",46772
"سوريا","Syria","حرستا","Harasta",45974
"سوريا","Syria","تلبيسة","Tallbisah",45853
"سوريا","Syria","منطقة عين العرب","`Ayn al `Arab",44821
"سوريا","Syria","زملكا","Zamalka",44661
"سوريا","Syria","جسر الشغور","Jisr ash Shughur",44322
"سوريا","Syria","الكسوة","Al Kiswah",43456
"سوريا","Syria","بانياس","Baniyas",43151
"سوريا","Syria","تادف","Tadif",41786
"سوريا","Syria","جيرود","Jayrud",39903
"سوريا","Syria","سراقب","Saraqib",39901
"سوريا","Syria","المالكية","Al Malikiyah",39000
"سوريا","Syria","الغزلانية","Al Ghizlaniyah",38473
"سوريا","Syria","ها جين","Hajin",37935
"سوريا","Syria","القريتين","Al Qaryatayn",37820
"سوريا","Syria","مصياف","Masyaf",37109
"سوريا","Syria","تلكلخ","Tallkalakh",35445
"سوريا","Syria","دير حافر","Dayr Hafir",35409
"سوريا","Syria","صلخد","Salkhad",35000
"سوريا","Syria","سلحب","Tall Salhab",35000
"سوريا","Syria","طفس","Tafas",32236
"سوريا","Syria","صافيتا","Safita",32213
"سوريا","Syria","جاسم","Jasim",31683
"سوريا","Syria","أعزاز","I`zaz",31534
"سوريا","Syria","أنخل","Inkhil",31258
"سوريا","Syria","الرحيبة","Ar Ruhaybah",30450
"سوريا","Syria","كفرنبل","Kafr Nubl",30000
"سوريا","Syria","تل رفعت","Tall Rif`at",27086
"سوريا","Syria","القطيفة","Al Qutayfah",26671
"سوريا","Syria","منطقة الزبداني","Az Zabadani",26285
"سوريا","Syria","ناحية مركز الصنمين","As Sanamayn",26268
"سوريا","Syria","سقبا","Siqba",25654
"سوريا","Syria","صيدنايا","Saydnaya",25194
"سوريا","Syria","تل شهاب","Tall Shihab",25000
"سوريا","Syria","طيبة الإمام","Tayyibat al Imam",24105
"سوريا","Syria","صبيخان","Subaykhan",23867
"سوريا","Syria","سلقين","Salqin",23700
"سوريا","Syria","قطنا","Qatana",22831
"سوريا","Syria","كفر بطنا","Kafr Batna",22535
"سوريا","Syria","حرملك","Harim",21934
"سوريا","Syria","بنش","Binnish",21848
"سوريا","Syria","كفرلاها","Kafr Laha",20041
"سوريا","Syria","بصرى","Busra ash Sham",19683
"سوريا","Syria","تل عرن","Tall `Aran",17767
"سوريا","Syria","العشارة","Al `Asharah",17537
"سوريا","Syria","مانين","Manin",17521
"سوريا","Syria","الحارة","Al Harah",17172
"سوريا","Syria","كفرزيتا","Kafr Zayta",17052
"سوريا","Syria","مارية","Mari`",16904
"سوريا","Syria","شهبا","Shahba",16745
"سوريا","Syria","اللطامنة","Al Lataminah",16267
"تايوان","Taiwan","تاي شانغ","Taichung",2850285
"تايوان","Taiwan","كاوهسيونغ","Kaohsiung",2737660
"تايوان","Taiwan","تايبيه","Taipei",2494813
"تايوان","Taiwan","تاينان","Tainan",1856642
"تايوان","Taiwan","سين شو","Hsinchu",453536
"تايوان","Taiwan","تاويون","Taoyuan District",443273
"تايوان","Taiwan","كيلونغ","Keelung",362487
"تايوان","Taiwan","شيا يي","Chiayi",263188
"تايوان","Taiwan","مقاطعة بينغتونغ","Pingtung",193563
"تايوان","Taiwan","مدينة نانتو","Nantou",97504
"تايوان","Taiwan","جيآن","Ji'an",82840
"تايوان","Taiwan","ماغونغ","Magong",63745
"تايوان","Taiwan","شاوزو","Chaozhou",53338
"تايوان","Taiwan","إرلينغ","Erlin",48379
"تايوان","Taiwan","نظام بايدو للملاحة بالأقمار الصناعية","Beidou",33289
"تايوان","Taiwan","تشانغ تشى","Changzhi",29177
"تايوان","Taiwan","تشو الغربية","Xizhou",28597
"تايوان","Taiwan","ينبع","Yanbu",23878
"طاجيكستان","Tajikistan","دوشنبه","Dushanbe",1564700
"طاجيكستان","Tajikistan","خجندة","Khujand",770000
"طاجيكستان","Tajikistan","وحدت","Vahdat",342700
"طاجيكستان","Tajikistan","تاريخ الأمريكيتين","Hisor",308100
"طاجيكستان","Tajikistan","بنجكنت","Panjakent",303000
"طاجيكستان","Tajikistan","تورسونزاده","Tursunzoda",298800
"طاجيكستان","Tajikistan","اسفرة","Isfara",274000
"طاجيكستان","Tajikistan","إستروشن","Istaravshan",273500
"طاجيكستان","Tajikistan","كولاب","Kulob",214700
"طاجيكستان","Tajikistan","كورغان تبه","Bokhtar",126700
"طاجيكستان","Tajikistan","نارك","Norak",61500
"طاجيكستان","Tajikistan","ليفاكانت (سربند)","Levakant",48300
"طاجيكستان","Tajikistan","روغون","Roghun",44100
"طاجيكستان","Tajikistan","دنغره","Danghara",31100
"طاجيكستان","Tajikistan","جاروغ","Khorugh",30500
"طاجيكستان","Tajikistan","ناحية فرخار","Farkhor",25300
"طاجيكستان","Tajikistan","سامانيان","Somoniyon",25200
"طاجيكستان","Tajikistan","خالبوك","Hulbuk",24500
"طاجيكستان","Tajikistan","موسكو","Moskva",23300
"طاجيكستان","Tajikistan","محنة آباد","Mehnatobod",21816
